T,P,F,predicted_nm,target_error_nm
-0.7,-0.9,0.20000000000000018,91.9443954074021,8.055604592597902
-0.7,-0.9,0.30000000000000004,92.39475471681052,7.6052452831894755
-0.7,-0.9,0.40000000000000013,92.84097880888078,7.159021191119223
-0.7,-0.9,0.5,93.28306768361283,6.716932316387172
-0.7,-0.9,0.6000000000000001,93.72102134100675,6.278978658993253
-0.7,-0.9,0.7000000000000002,94.15483978106248,5.845160218937522
-0.7,-0.9,0.8,94.58452300378003,5.415476996219965
-0.7,-0.9,0.9000000000000001,95.01007100915943,4.989928990840568
-0.7,-0.9,1.0,95.43148379720066,4.568516202799344
-0.7,-0.8,-1.0,86.7149773950894,13.285022604910594
-0.7,-0.8,-0.9,87.21504981584496,12.784950184155036
-0.7,-0.8,-0.8,87.71098701926236,12.289012980737638
-0.7,-0.8,-0.7,88.20278900534157,11.797210994658428
-0.7,-0.8,-0.6,88.69045577408261,11.309544225917392
-0.7,-0.8,-0.5,89.17398732548547,10.82601267451453
-0.7,-0.8,-0.3999999999999999,89.65338365955017,10.346616340449827
-0.7,-0.8,-0.29999999999999993,90.12864477627667,9.871355223723327
-0.7,-0.8,-0.19999999999999996,90.59977067566501,9.400229324334987
-0.7,-0.8,-0.09999999999999998,91.0667613577152,8.933238642284806
-0.7,-0.8,0.0,91.52961682242719,8.470383177572813
-0.7,-0.8,0.10000000000000009,91.98833706980102,8.01166293019898
-0.7,-0.8,0.20000000000000018,92.44292209983666,7.5570779001633355
-0.7,-0.8,0.30000000000000004,92.89337191253415,7.10662808746585
-0.7,-0.8,0.40000000000000013,93.33968650789348,6.660313492106525
-0.7,-0.8,0.5,93.78186588591458,6.218134114085416
-0.7,-0.8,0.6000000000000001,94.21991004659755,5.780089953402452
-0.7,-0.8,0.7000000000000002,94.65381898994234,5.346181010057663
-0.7,-0.8,0.8,95.08359271594895,4.916407284051047
-0.7,-0.8,0.9000000000000001,95.5092312246174,4.490768775382605
-0.7,-0.8,1.0,95.93073451594766,4.0692654840523375
-0.7,-0.7,-1.0,87.19524375211657,12.804756247883432
-0.7,-0.7,-0.9,87.69540667616117,12.30459332383883
-0.7,-0.7,-0.8,88.19143438286761,11.808565617132388
-0.7,-0.7,-0.7,88.68332687223588,11.316673127764119
-0.7,-0.7,-0.6,89.17108414426598,10.828915855734024
-0.7,-0.7,-0.5,89.6547061989579,10.345293801042104
-0.7,-0.7,-0.3999999999999999,90.13419303631166,9.865806963688343
-0.7,-0.7,-0.29999999999999993,90.60954465632722,9.390455343672784
-0.7,-0.7,-0.19999999999999996,91.08076105900462,8.919238940995385
-0.7,-0.7,-0.09999999999999998,91.54784224434385,8.452157755656145
-0.7,-0.7,0.0,92.01078821234489,7.989211787655108
-0.7,-0.7,0.10000000000000009,92.46959896300778,7.530401036992217
-0.7,-0.7,0.20000000000000018,92.92427449633249,7.075725503667513
-0.7,-0.7,0.30000000000000004,93.37481481231903,6.6251851876809695
-0.7,-0.7,0.40000000000000013,93.8212199109674,6.1787800890326
-0.7,-0.7,0.5,94.26348979227757,5.736510207722432
-0.7,-0.7,0.6000000000000001,94.70162445624959,5.29837554375041
-0.7,-0.7,0.7000000000000002,95.13562390288344,4.864376097116562
-0.7,-0.7,0.8,95.5654881321791,4.434511867820902
-0.7,-0.7,0.9000000000000001,95.9912171441366,4.0087828558634016
-0.7,-0.7,1.0,96.41281093875594,3.587189061244061
-0.7,-0.6,-1.0,87.65833581320496,12.341664186795043
-0.7,-0.6,-0.9,88.15858924053862,11.841410759461382
-0.7,-0.6,-0.8,88.65470745053412,11.345292549465881
-0.7,-0.6,-0.7,89.14669044319145,10.853309556808554
-0.7,-0.6,-0.6,89.6345382185106,10.365461781489401
-0.7,-0.6,-0.5,90.11825077649156,9.881749223508436
-0.7,-0.6,-0.3999999999999999,90.59782811713438,9.402171882865616
-0.7,-0.6,-0.29999999999999993,91.073270240439,8.926729759560999
-0.7,-0.6,-0.19999999999999996,91.54457714640544,8.455422853594555
-0.7,-0.6,-0.09999999999999998,92.01174883503374,7.9882511649662575
-0.7,-0.6,0.0,92.47478530632385,7.525214693676148
-0.7,-0.6,0.10000000000000009,92.93368656027579,7.066313439724212
-0.7,-0.6,0.20000000000000018,93.38845259688955,6.61154740311045
-0.7,-0.6,0.30000000000000004,93.83908341616515,6.160916583834847
-0.7,-0.6,0.40000000000000013,94.28557901810257,5.714420981897433
-0.7,-0.6,0.5,94.7279394027018,5.272060597298207
-0.7,-0.6,0.6000000000000001,95.16616456996287,4.8338354300371265
-0.7,-0.6,0.7000000000000002,95.60025451988577,4.399745480114234
-0.7,-0.6,0.8,96.0302092524705,3.969790747529501
-0.7,-0.6,0.9000000000000001,96.45602876771706,3.543971232282942
-0.7,-0.6,1.0,96.87771306562544,3.122286934374557
-0.7,-0.5,-1.0,88.10425357835462,11.895746421645384
-0.7,-0.5,-0.9,88.60459750897733,11.395402491022665
-0.7,-0.5,-0.8,89.10080622226188,10.89919377773812
-0.7,-0.5,-0.7,89.59287971820825,10.407120281791748
-0.7,-0.5,-0.6,90.08081799681646,9.919182003183536
-0.7,-0.5,-0.5,90.56462105808649,9.435378941913513
-0.7,-0.5,-0.3999999999999999,91.04428890201837,8.955711097981634
-0.7,-0.5,-0.29999999999999993,91.51982152861203,8.480178471387973
-0.7,-0.5,-0.19999999999999996,91.99121893786754,8.008781062132456
-0.7,-0.5,-0.09999999999999998,92.45848112978489,7.541518870215114
-0.7,-0.5,0.0,92.92160810436405,7.078391895635946
-0.7,-0.5,0.10000000000000009,93.38059986160505,6.619400138394951
-0.7,-0.5,0.20000000000000018,93.83545640150787,6.164543598492131
-0.7,-0.5,0.30000000000000004,94.28617772407252,5.713822275927484
-0.7,-0.5,0.40000000000000013,94.732763829299,5.267236170700997
-0.7,-0.5,0.5,95.17521471718727,4.8247852828127265
-0.7,-0.5,0.6000000000000001,95.61353038773741,4.386469612262587
-0.7,-0.5,0.7000000000000002,96.04771084094936,3.952289159050636
-0.7,-0.5,0.8,96.47775607682316,3.5222439231768448
-0.7,-0.5,0.9000000000000001,96.90366609535876,3.0963339046412415
-0.7,-0.5,1.0,97.32544089655622,2.6745591034437837
-0.7,-0.3999999999999999,-1.0,88.53299704756549,11.467002952434513
-0.7,-0.3999999999999999,-0.9,89.03343148147727,10.966568518522735
-0.7,-0.3999999999999999,-0.8,89.52973069805087,10.47026930194913
-0.7,-0.3999999999999999,-0.7,90.0218946972863,9.9781053027137
-0.7,-0.3999999999999999,-0.6,90.50992347918356,9.490076520816444
-0.7,-0.3999999999999999,-0.5,90.99381704374265,9.006182956257348
-0.7,-0.3999999999999999,-0.3999999999999999,91.47357539096357,8.526424609036425
-0.7,-0.3999999999999999,-0.29999999999999993,91.9491985208463,8.050801479153705
-0.7,-0.3999999999999999,-0.19999999999999996,92.42068643339086,7.5793135666091445
-0.7,-0.3999999999999999,-0.09999999999999998,92.88803912859727,7.111960871402729
-0.7,-0.3999999999999999,0.0,93.35125660646548,6.648743393534517
-0.7,-0.3999999999999999,0.10000000000000009,93.81033886699554,6.1896611330044635
-0.7,-0.3999999999999999,0.20000000000000018,94.26528591018742,5.734714089812584
-0.7,-0.3999999999999999,0.30000000000000004,94.71609773604112,5.283902263958879
-0.7,-0.3999999999999999,0.40000000000000013,95.16277434455665,4.837225655443348
-0.7,-0.3999999999999999,0.5,95.60531573573398,4.394684264266019
-0.7,-0.3999999999999999,0.6000000000000001,96.04372190957318,3.956278090426821
-0.7,-0.3999999999999999,0.7000000000000002,96.47799286607419,3.522007133925811
-0.7,-0.3999999999999999,0.8,96.90812860523702,3.0918713947629755
-0.7,-0.3999999999999999,0.9000000000000001,97.33412912706169,2.6658708729383136
-0.7,-0.3999999999999999,1.0,97.7559944315482,2.244005568451797
-0.7,-0.29999999999999993,-1.0,88.9445662208376,11.0554337791624
-0.7,-0.29999999999999993,-0.9,89.44509115803844,10.554908841961563
-0.7,-0.29999999999999993,-0.8,89.9414808779011,10.0585191220989
-0.7,-0.29999999999999993,-0.7,90.43373538042559,9.566264619574412
-0.7,-0.29999999999999993,-0.6,90.9218546656119,9.078145334388097
-0.7,-0.29999999999999993,-0.5,91.40583873346004,8.594161266539956
-0.7,-0.29999999999999993,-0.3999999999999999,91.88568758397003,8.114312416029975
-0.7,-0.29999999999999993,-0.29999999999999993,92.3614012171418,7.638598782858196
-0.7,-0.29999999999999993,-0.19999999999999996,92.83297963297542,7.167020367024577
-0.7,-0.29999999999999993,-0.09999999999999998,93.30042283147088,6.699577168529117
-0.7,-0.29999999999999993,0.0,93.76373081262815,6.236269187371846
-0.7,-0.29999999999999993,0.10000000000000009,94.22290357644727,5.7770964235527344
-0.7,-0.29999999999999993,0.20000000000000018,94.67794112292819,5.322058877071811
-0.7,-0.29999999999999993,0.30000000000000004,95.12884345207095,4.871156547929047
-0.7,-0.29999999999999993,0.40000000000000013,95.57561056387554,4.424389436124457
-0.7,-0.29999999999999993,0.5,96.01824245834193,3.9817575416580695
-0.7,-0.29999999999999993,0.6000000000000001,96.45673913547019,3.543260864529813
-0.7,-0.29999999999999993,0.7000000000000002,96.89110059526026,3.108899404739745
-0.7,-0.29999999999999993,0.8,97.32132683771215,2.6786731622878506
-0.7,-0.29999999999999993,0.9000000000000001,97.74741786282587,2.25258213717413
-0.7,-0.29999999999999993,1.0,98.16937367060143,1.8306263293985694
-0.7,-0.19999999999999996,-1.0,89.33896109817096,10.661038901829045
-0.7,-0.19999999999999996,-0.9,89.83957653866085,10.16042346133915
-0.7,-0.19999999999999996,-0.8,90.33605676181256,9.663943238187443
-0.7,-0.19999999999999996,-0.7,90.8284017676261,9.171598232373896
-0.7,-0.19999999999999996,-0.6,91.31661155610148,8.683388443898522
-0.7,-0.19999999999999996,-0.5,91.80068612723868,8.199313872761323
-0.7,-0.19999999999999996,-0.3999999999999999,92.28062548103772,7.719374518962283
-0.7,-0.19999999999999996,-0.29999999999999993,92.75642961749855,7.243570382501446
-0.7,-0.19999999999999996,-0.19999999999999996,93.22809853662123,6.771901463378768
-0.7,-0.19999999999999996,-0.09999999999999998,93.69563223840574,6.304367761594264
-0.7,-0.19999999999999996,0.0,94.15903072285207,5.840969277147934
-0.7,-0.19999999999999996,0.10000000000000009,94.61829398996024,5.381706010039764
-0.7,-0.19999999999999996,0.20000000000000018,95.07342203973022,4.926577960269782
-0.7,-0.19999999999999996,0.30000000000000004,95.52441487216204,4.4755851278379595
-0.7,-0.19999999999999996,0.40000000000000013,95.97127248725569,4.028727512744311
-0.7,-0.19999999999999996,0.5,96.41399488501114,3.5860051149888648
-0.7,-0.19999999999999996,0.6000000000000001,96.85258206542844,3.147417934571564
-0.7,-0.19999999999999996,0.7000000000000002,97.28703402850755,2.7129659714924514
-0.7,-0.19999999999999996,0.8,97.7173507742485,2.2826492257514985
-0.7,-0.19999999999999996,0.9000000000000001,98.14353230265128,1.8564676973487195
-0.7,-0.19999999999999996,1.0,98.5655786137159,1.4344213862841002
-0.7,-0.09999999999999998,-1.0,89.71618167956555,10.283818320434449
-0.7,-0.09999999999999998,-0.9,90.2168876233445,9.783112376655495
-0.7,-0.09999999999999998,-0.8,90.71345834978527,9.28654165021473
-0.7,-0.09999999999999998,-0.7,91.20589385888788,8.794106141112124
-0.7,-0.09999999999999998,-0.6,91.69419415065231,8.305805849347692
-0.7,-0.09999999999999998,-0.5,92.17835922507855,7.821640774921448
-0.7,-0.09999999999999998,-0.3999999999999999,92.65838908216665,7.34161091783335
-0.7,-0.09999999999999998,-0.29999999999999993,93.13428372191655,6.865716278083454
-0.7,-0.09999999999999998,-0.19999999999999996,93.60604314432827,6.393956855671732
-0.7,-0.09999999999999998,-0.09999999999999998,94.07366734940184,5.926332650598155
-0.7,-0.09999999999999998,0.0,94.53715633713723,5.462843662862767
-0.7,-0.09999999999999998,0.10000000000000009,94.99651010753445,5.003489892465552
-0.7,-0.09999999999999998,0.20000000000000018,95.45172866059349,4.5482713394065115
-0.7,-0.09999999999999998,0.30000000000000004,95.90281199631437,4.0971880036856305
-0.7,-0.09999999999999998,0.40000000000000013,96.34976011469706,3.6502398853029376
-0.7,-0.09999999999999998,0.5,96.79257301574157,3.207426984258433
-0.7,-0.09999999999999998,0.6000000000000001,97.23125069944791,2.768749300552088
-0.7,-0.09999999999999998,0.7000000000000002,97.6657931658161,2.3342068341839024
-0.7,-0.09999999999999998,0.8,98.09620041484611,1.903799585153891
-0.7,-0.09999999999999998,0.9000000000000001,98.52247244653793,1.4775275534620675
-0.7,-0.09999999999999998,1.0,98.94460926089161,1.0553907391083897
-0.7,0.0,-1.0,90.07622796502139,9.923772034978612
-0.7,0.0,-0.9,90.5770244120894,9.4229755879106
-0.7,0.0,-0.8,91.07368564181922,8.926314358180775
-0.7,0.0,-0.7,91.56621165421089,8.433788345789111
-0.7,0.0,-0.6,92.05460244926437,7.945397550735635
-0.7,0.0,-0.5,92.53885802697967,7.461141973020332
-0.7,0.0,-0.3999999999999999,93.01897838735682,6.9810216126431754
-0.7,0.0,-0.29999999999999993,93.49496353039576,6.505036469604235
-0.7,0.0,-0.19999999999999996,93.96681345609656,6.03318654390344
-0.7,0.0,-0.09999999999999998,94.43452816445918,5.565471835540819
-0.7,0.0,0.0,94.89810765548363,5.101892344516372
-0.7,0.0,0.10000000000000009,95.3575519291699,4.642448070830099
-0.7,0.0,0.20000000000000018,95.812860985518,4.187139014482
-0.7,0.0,0.30000000000000004,96.26403482452793,3.7359651754720744
-0.7,0.0,0.40000000000000013,96.71107344619969,3.2889265538003087
-0.7,0.0,0.5,97.15397685053324,2.8460231494667596
-0.7,0.0,0.6000000000000001,97.59274503752864,2.407254962471356
-0.7,0.0,0.7000000000000002,98.02737800718589,1.972621992814112
-0.7,0.0,0.8,98.45787575950494,1.5421242404950561
-0.7,0.0,0.9000000000000001,98.88423829448584,1.11576170551416
-0.7,0.0,1.0,99.30646561212856,0.6935343878714377
-0.7,0.10000000000000009,-1.0,90.41909995453847,9.580900045461533
-0.7,0.10000000000000009,-0.9,90.91998690489554,9.080013095104462
-0.7,0.10000000000000009,-0.8,91.41673863791442,8.58326136208558
-0.7,0.10000000000000009,-0.7,91.90935515359513,8.09064484640487
-0.7,0.10000000000000009,-0.6,92.39783645193766,7.602163548062336
-0.7,0.10000000000000009,-0.5,92.88218253294204,7.117817467057961
-0.7,0.10000000000000009,-0.3999999999999999,93.36239339660824,6.63760660339176
-0.7,0.10000000000000009,-0.29999999999999993,93.83846904293624,6.161530957063761
-0.7,0.10000000000000009,-0.19999999999999996,94.31040947192608,5.689590528073921
-0.7,0.10000000000000009,-0.09999999999999998,94.77821468357777,5.221785316422228
-0.7,0.10000000000000009,0.0,95.24188467789126,4.758115322108736
-0.7,0.10000000000000009,0.10000000000000009,95.7014194548666,4.2985805451334045
-0.7,0.10000000000000009,0.20000000000000018,96.15681901450374,3.843180985496261
-0.7,0.10000000000000009,0.30000000000000004,96.60808335680274,3.3919166431972627
-0.7,0.10000000000000009,0.40000000000000013,97.05521248176355,2.9447875182364527
-0.7,0.10000000000000009,0.5,97.49820638938616,2.501793610613845
-0.7,0.10000000000000009,0.6000000000000001,97.93706507967062,2.0629349203293827
-0.7,0.10000000000000009,0.7000000000000002,98.37178855261692,1.6282114473830802
-0.7,0.10000000000000009,0.8,98.80237680822503,1.1976231917749658
-0.7,0.10000000000000009,0.9000000000000001,99.22882984649497,0.7711701535050253
-0.7,0.10000000000000009,1.0,99.65114766742674,0.34885233257325865
-0.7,0.20000000000000018,-1.0,90.7447976481168,9.255202351883199
-0.7,0.20000000000000018,-0.9,91.24577510176292,8.754224898237084
-0.7,0.20000000000000018,-0.8,91.74261733807086,8.257382661929142
-0.7,0.20000000000000018,-0.7,92.23532435704062,7.764675642959375
-0.7,0.20000000000000018,-0.6,92.72389615867222,7.276103841327782
-0.7,0.20000000000000018,-0.5,93.20833274296564,6.791667257034362
-0.7,0.20000000000000018,-0.3999999999999999,93.6886341099209,6.311365890079102
-0.7,0.20000000000000018,-0.29999999999999993,94.16480025953796,5.835199740462045
-0.7,0.20000000000000018,-0.19999999999999996,94.63683119181685,5.363168808183147
-0.7,0.20000000000000018,-0.09999999999999998,95.10472690675759,4.895273093242409
-0.7,0.20000000000000018,0.0,95.56848740436014,4.431512595639859
-0.7,0.20000000000000018,0.10000000000000009,96.02811268462453,3.9718873153754686
-0.7,0.20000000000000018,0.20000000000000018,96.48360274755073,3.5163972524492664
-0.7,0.20000000000000018,0.30000000000000004,96.93495759313878,3.065042406861224
-0.7,0.20000000000000018,0.40000000000000013,97.38217722138864,2.6178227786113553
-0.7,0.20000000000000018,0.5,97.82526163230031,2.174738367699689
-0.7,0.20000000000000018,0.6000000000000001,98.26421082587383,1.7357891741261682
-0.7,0.20000000000000018,0.7000000000000002,98.69902480210918,1.3009751978908213
-0.7,0.20000000000000018,0.8,99.12970356100637,0.8702964389936341
-0.7,0.20000000000000018,0.9000000000000001,99.55624710256537,0.443752897434635
-0.7,0.20000000000000018,1.0,99.97865542678619,0.02134457321380978
-0.7,0.30000000000000004,-1.0,91.05332104575638,8.946678954243623
-0.7,0.30000000000000004,-0.9,91.55438900269154,8.445610997308464
-0.7,0.30000000000000004,-0.8,92.05132174228852,7.948678257711478
-0.7,0.30000000000000004,-0.7,92.54411926454735,7.455880735452652
-0.7,0.30000000000000004,-0.6,93.032781569468,6.967218430532
-0.7,0.30000000000000004,-0.5,93.51730865705048,6.482691342949522
-0.7,0.30000000000000004,-0.3999999999999999,93.9977005272948,6.002299472705204
-0.7,0.30000000000000004,-0.29999999999999993,94.47395718020091,5.526042819799088
-0.7,0.30000000000000004,-0.19999999999999996,94.94607861576887,5.053921384231131
-0.7,0.30000000000000004,-0.09999999999999998,95.41406483399865,4.585935166001349
-0.7,0.30000000000000004,0.0,95.87791583489026,4.12208416510974
-0.7,0.30000000000000004,0.10000000000000009,96.33763161844371,3.6623683815562913
-0.7,0.30000000000000004,0.20000000000000018,96.79321218465897,3.2067878153410305
-0.7,0.30000000000000004,0.30000000000000004,97.24465753353607,2.7553424664639294
-0.7,0.30000000000000004,0.40000000000000013,97.691967665075,2.3080323349250023
-0.7,0.30000000000000004,0.5,98.13514257927572,1.8648574207242774
-0.7,0.30000000000000004,0.6000000000000001,98.57418227613829,1.4258177238617122
-0.7,0.30000000000000004,0.7000000000000002,99.0090867556627,0.9909132443373068
-0.7,0.30000000000000004,0.8,99.43985601784892,0.5601439821510752
-0.7,0.30000000000000004,0.9000000000000001,99.86649006269698,0.13350993730301752
-0.7,0.30000000000000004,1.0,100.28898889020687,0.28898889020686624
-0.7,0.40000000000000013,-1.0,91.34467014745717,8.655329852542835
-0.7,0.40000000000000013,-0.9,91.8458286076814,8.154171392318602
-0.7,0.40000000000000013,-0.8,92.34285185056744,7.657148149432558
-0.7,0.40000000000000013,-0.7,92.83573987611533,7.164260123884674
-0.7,0.40000000000000013,-0.6,93.32449268432504,6.675507315674963
-0.7,0.40000000000000013,-0.5,93.80911027519656,6.190889724803441
-0.7,0.40000000000000013,-0.3999999999999999,94.28959264872994,5.710407351270064
-0.7,0.40000000000000013,-0.29999999999999993,94.76593980492511,5.234060195074889
-0.7,0.40000000000000013,-0.19999999999999996,95.23815174378211,4.761848256217888
-0.7,0.40000000000000013,-0.09999999999999998,95.70622846530097,4.293771534699033
-0.7,0.40000000000000013,0.0,96.17016996948162,3.82983003051838
-0.7,0.40000000000000013,0.10000000000000009,96.62997625632413,3.3700237436758727
-0.7,0.40000000000000013,0.20000000000000018,97.08564732582845,2.9143526741715533
-0.7,0.40000000000000013,0.30000000000000004,97.53718317799459,2.462816822005408
-0.7,0.40000000000000013,0.40000000000000013,97.98458381282258,2.015416187177422
-0.7,0.40000000000000013,0.5,98.42784923031236,1.5721507696876387
-0.7,0.40000000000000013,0.6000000000000001,98.86697943046399,1.133020569536015
-0.7,0.40000000000000013,0.7000000000000002,99.30197441327745,0.6980255867225509
-0.7,0.40000000000000013,0.8,99.73283417875274,0.26716582124726074
-0.7,0.40000000000000013,0.9000000000000001,100.15955872688984,0.1595587268898413
-0.7,0.40000000000000013,1.0,100.58214805768878,0.5821480576887836
-0.7,0.5,-1.0,91.61884495321922,8.381155046780776
-0.7,0.5,-0.9,92.1200939167325,7.8799060832675
-0.7,0.5,-0.8,92.6172076629076,7.382792337092397
-0.7,0.5,-0.7,93.11018619174455,6.889813808255454
-0.7,0.5,-0.6,93.5990295032433,6.400970496756699
-0.7,0.5,-0.5,94.08373759740388,5.916262402596118
-0.7,0.5,-0.3999999999999999,94.56431047422632,5.435689525773682
-0.7,0.5,-0.29999999999999993,95.04074813371054,4.959251866289463
-0.7,0.5,-0.19999999999999996,95.51305057585661,4.48694942414339
-0.7,0.5,-0.09999999999999998,95.98121780066451,4.01878219933549
-0.7,0.5,0.0,96.44524980813424,3.5547501918657645
-0.7,0.5,0.10000000000000009,96.90514659826579,3.0948534017342126
-0.7,0.5,0.20000000000000018,97.36090817105917,2.6390918289408347
-0.7,0.5,0.30000000000000004,97.81253452651437,2.1874654734856307
-0.7,0.5,0.40000000000000013,98.2600256646314,1.7399743353686006
-0.7,0.5,0.5,98.70338158541024,1.2966184145897586
-0.7,0.5,0.6000000000000001,99.14260228885092,0.8573977111490763
-0.7,0.5,0.7000000000000002,99.57768777495345,0.42231222504655364
-0.7,0.5,0.8,100.00863804371778,0.008638043717780874
-0.7,0.5,0.9000000000000001,100.43545309514396,0.4354530951439557
-0.7,0.5,1.0,100.85813292923194,0.8581329292319424
-0.7,0.6000000000000001,-1.0,91.87584546304251,8.12415453695749
-0.7,0.6000000000000001,-0.9,92.37718492984486,7.622815070155141
-0.7,0.6000000000000001,-0.8,92.87438917930902,7.12561082069098
-0.7,0.6000000000000001,-0.7,93.36745821143501,6.632541788564993
-0.7,0.6000000000000001,-0.6,93.85639202622282,6.143607973777179
-0.7,0.6000000000000001,-0.5,94.34119062367247,5.658809376327525
-0.7,0.6000000000000001,-0.3999999999999999,94.82185400378395,5.178145996216045
-0.7,0.6000000000000001,-0.29999999999999993,95.29838216655723,4.701617833442768
-0.7,0.6000000000000001,-0.19999999999999996,95.77077511199235,4.22922488800765
-0.7,0.6000000000000001,-0.09999999999999998,96.23903284008932,3.7609671599106775
-0.7,0.6000000000000001,0.0,96.70315535084809,3.2968446491519074
-0.7,0.6000000000000001,0.10000000000000009,97.1631426442687,2.836857355731297
-0.7,0.6000000000000001,0.20000000000000018,97.61899472035113,2.3810052796488748
-0.7,0.6000000000000001,0.30000000000000004,98.0707115790954,1.929288420904598
-0.7,0.6000000000000001,0.40000000000000013,98.51829322050149,1.4817067794985093
-0.7,0.6000000000000001,0.5,98.96173964456938,1.038260355430623
-0.7,0.6000000000000001,0.6000000000000001,99.40105085129912,0.598949148700882
-0.7,0.6000000000000001,0.7000000000000002,99.8362268406907,0.1637731593093008
-0.7,0.6000000000000001,0.8,100.26726761274409,0.2672676127440923
-0.7,0.6000000000000001,0.9000000000000001,100.69417316745931,0.6941731674593115
-0.7,0.6000000000000001,1.0,101.11694350483636,1.1169435048363567
-0.7,0.7000000000000002,-1.0,92.11567167692705,7.88432832307295
-0.7,0.7000000000000002,-0.9,92.61710164701844,7.382898352981556
-0.7,0.7000000000000002,-0.8,93.11439639977166,6.885603600228336
-0.7,0.7000000000000002,-0.7,93.60755593518671,6.39244406481329
-0.7,0.7000000000000002,-0.6,94.09658025326358,5.903419746736418
-0.7,0.7000000000000002,-0.5,94.58146935400228,5.41853064599772
-0.7,0.7000000000000002,-0.3999999999999999,95.06222323740282,4.937776762597181
-0.7,0.7000000000000002,-0.29999999999999993,95.53884190346515,4.461158096534845
-0.7,0.7000000000000002,-0.19999999999999996,96.01132535218933,3.9886746478106687
-0.7,0.7000000000000002,-0.09999999999999998,96.47967358357535,3.520326416424652
-0.7,0.7000000000000002,0.0,96.94388659762318,3.0561134023768233
-0.7,0.7000000000000002,0.10000000000000009,97.40396439433285,2.5960356056671543
-0.7,0.7000000000000002,0.20000000000000018,97.85990697370433,2.1400930262956734
-0.7,0.7000000000000002,0.30000000000000004,98.31171433573765,1.6882856642623523
-0.7,0.7000000000000002,0.40000000000000013,98.7593864804328,1.240613519567205
-0.7,0.7000000000000002,0.5,99.20292340778974,0.7970765922102601
-0.7,0.7000000000000002,0.6000000000000001,99.64232511780854,0.3576748821914606
-0.7,0.7000000000000002,0.7000000000000002,100.07759161048916,0.07759161048916496
-0.7,0.7000000000000002,0.8,100.50872288583162,0.5087228858316166
-0.7,0.7000000000000002,0.9000000000000001,100.9357189438359,0.9357189438358944
-0.7,0.7000000000000002,1.0,101.358579784502,1.3585797845019982
-0.7,0.8,-1.0,92.33832359487282,7.6616764051271815
-0.7,0.8,-0.9,92.83984406825327,7.160155931746729
-0.7,0.8,-0.8,93.33722932429555,6.662770675704451
-0.7,0.8,-0.7,93.83047936299964,6.16952063700036
-0.7,0.8,-0.6,94.31959418436557,5.68040581563443
-0.7,0.8,-0.5,94.80457378839333,5.195426211606673
-0.7,0.8,-0.3999999999999999,95.28541817508292,4.714581824917076
-0.7,0.8,-0.29999999999999993,95.76212734443432,4.237872655565681
-0.7,0.8,-0.19999999999999996,96.23470129644755,3.765298703552446
-0.7,0.8,-0.09999999999999998,96.70314003112262,3.296859968877385
-0.7,0.8,0.0,97.1674435484595,2.8325564515404977
-0.7,0.8,0.10000000000000009,97.62761184845823,2.37238815154177
-0.7,0.8,0.20000000000000018,98.08364493111877,1.9163550688812307
-0.7,0.8,0.30000000000000004,98.53554279644115,1.464457203558851
-0.7,0.8,0.40000000000000013,98.98330544442535,1.0166945555746452
-0.7,0.8,0.5,99.42693287507134,0.5730671249286559
-0.7,0.8,0.6000000000000001,99.8664250883792,0.13357491162079782
-0.7,0.8,0.7000000000000002,100.30178208434889,0.3017820843488863
-0.7,0.8,0.8,100.7330038629804,0.7330038629803965
-0.7,0.8,0.9000000000000001,101.16009042427373,1.1600904242737329
-0.7,0.8,1.0,101.5830417682289,1.5830417682288953
-0.7,0.9000000000000001,-1.0,92.54380121687983,7.456198783120172
-0.7,0.9000000000000001,-0.9,93.04541219354934,6.954587806450661
-0.7,0.9000000000000001,-0.8,93.54288795288066,6.457112047119338
-0.7,0.9000000000000001,-0.7,94.03622849487382,5.963771505126175
-0.7,0.9000000000000001,-0.6,94.52543381952881,5.474566180471186
-0.7,0.9000000000000001,-0.5,95.01050392684562,4.989496073154385
-0.7,0.9000000000000001,-0.3999999999999999,95.49143881682427,4.508561183175729
-0.7,0.9000000000000001,-0.29999999999999993,95.96823848946472,4.031761510535276
-0.7,0.9000000000000001,-0.19999999999999996,96.440902944767,3.5590970552329964
-0.7,0.9000000000000001,-0.09999999999999998,96.90943218273114,3.0905678172688624
-0.7,0.9000000000000001,0.0,97.37382620335707,2.626173796642931
-0.7,0.9000000000000001,0.10000000000000009,97.83408500664486,2.1659149933551447
-0.7,0.9000000000000001,0.20000000000000018,98.29020859259445,1.7097914074055467
-0.7,0.9000000000000001,0.30000000000000004,98.74219696120588,1.2578030387941226
-0.7,0.9000000000000001,0.40000000000000013,99.19005011247914,0.8099498875208582
-0.7,0.9000000000000001,0.5,99.6337680464142,0.3662319535857961
-0.7,0.9000000000000001,0.6000000000000001,100.0733507630111,0.07335076301110632
-0.7,0.9000000000000001,0.7000000000000002,100.50879826226985,0.508798262269849
-0.7,0.9000000000000001,0.8,100.9401105441904,0.9401105441904036
-0.7,0.9000000000000001,0.9000000000000001,101.3672876087728,1.3672876087727985
-0.7,0.9000000000000001,1.0,101.79032945601702,1.7903294560170195
-0.7,1.0,-1.0,92.7321045429481,7.267895457051907
-0.7,1.0,-0.9,93.23380602290665,6.7661939770933515
-0.7,1.0,-0.8,93.73137228552703,6.26862771447297
