time_s,temperature_c,pressure_torr,flow_sccm,truth_temperature_c,truth_thickness_nm,state,fault,heater,throttle,flow_command,precursor
132.0,255.45255081417335,3.001142184831311,100.0031784479977,255.2646619342127,0.0,HEAT,NONE,1.0,0.37978408,100.0,False
132.25,255.46722854550575,3.0010964289110507,99.94533094840868,255.13903126582613,0.0,HEAT,NONE,1.0,0.37978292,100.0,False
132.5,255.1266970894543,3.0001991518633875,99.86800210415778,255.01379258048576,0.0,HEAT,NONE,1.0,0.37957237,100.0,False
132.75,254.90019693576815,2.998412126688447,99.69676714844447,254.88894465515654,0.0,HEAT,NONE,1.0,0.37913177,100.0,False
133.0,254.73789855202892,2.9981767221168956,99.9324040997463,254.7644862706195,0.0,HEAT,NONE,1.0,0.37905244,100.0,False
133.25,254.38675169173095,2.9981047409138397,99.99387968639131,254.6404162114597,0.0,HEAT,NONE,1.0,0.3790099,100.0,False
133.5,254.53245259716078,2.9958519369309977,100.09753399886363,254.5167332660545,0.0,HEAT,NONE,1.0,0.37842723,100.0,False
133.75,254.2059855227922,2.9990068120174556,100.2012488080685,254.39343622656168,0.0,HEAT,NONE,1.0,0.3791515,100.0,False
134.0,254.1637602936062,2.998203697094353,100.16550296160062,254.27052388890755,0.0,HEAT,NONE,1.0,0.37893645,100.0,False
134.25,254.08878802855276,2.9990126673246538,100.03410380275145,254.14799505277537,0.0,HEAT,NONE,1.0,0.37910981,100.0,False
134.5,254.1876113875677,2.9932182471488478,99.87232432711987,254.0258485215935,0.0,HEAT,NONE,1.0,0.37766209,100.0,False
134.75,253.74884608640167,2.997234568398771,99.86833247869828,253.90408310252377,0.0,HEAT,NONE,1.0,0.37856522,100.0,False
135.0,253.65346536011396,3.0017382365787686,99.86318084567924,253.78269760644974,0.0,HEAT,NONE,1.0,0.37963647,100.0,False
135.25,253.68052848965945,3.001905544165116,99.8877920228977,253.66169084796525,0.0,HEAT,NONE,1.0,0.37969362,100.0,False
135.5,253.5611430716747,3.0055526107977713,100.0495080946318,253.5410616453627,0.0,HEAT,NONE,1.0,0.38061428,100.0,False
135.75,253.32286190704258,2.9998678790905546,99.85930869508117,253.42080882062157,0.0,HEAT,NONE,1.0,0.37927764,100.0,False
136.0,253.34250163200113,3.0027348440984913,99.87430835578715,253.30093119939693,0.0,HEAT,NONE,1.0,0.37998486,100.0,False
136.25,253.1493360357159,3.0032808304991665,99.92372714362108,253.18142761100793,0.0,HEAT,NONE,1.0,0.38015471,100.0,False
136.5,253.0911122638779,2.996466373861228,99.87448213341354,253.06229688842637,0.0,HEAT,NONE,1.0,0.37851448,100.0,False
136.75,252.86501838983074,3.0064342715351358,99.93864247879951,252.94353786826537,0.0,HEAT,NONE,1.0,0.380935,100.0,False
137.0,252.74565558785747,2.9976875873045516,99.97515964689124,252.8251493907679,0.0,HEAT,NONE,1.0,0.37885648,100.0,False
137.25,252.8055198175485,3.000143179573677,100.30867220120504,252.70713029979555,0.0,HEAT,NONE,1.0,0.37943736,100.0,False
137.5,252.62154860982716,3.0039090549849417,100.04150666740371,252.5894794428172,0.0,HEAT,NONE,1.0,0.38037116,100.0,False
137.75,252.56303289566492,2.994914976320645,99.98094108277911,252.4721956708978,0.0,HEAT,NONE,1.0,0.37820039,100.0,False
138.0,252.34493567759273,2.998941654451923,99.67706820592136,252.35527783868704,0.0,HEAT,NONE,1.0,0.37913407,100.0,False
138.25,252.37081847368918,2.998598073798788,99.93428930166304,252.2387248044083,0.0,HEAT,NONE,1.0,0.37903579,100.0,False
138.5,252.08425971069138,2.999192653657115,100.0610647631183,252.1225354298474,0.0,HEAT,NONE,1.0,0.3791646,100.0,False
138.75,251.8160537426068,2.9971517390548166,100.04359499438489,252.0067085803416,0.0,HEAT,NONE,1.0,0.37864924,100.0,False
139.0,251.91308054646643,2.999052448708348,99.91391313915383,251.89124312476838,0.0,HEAT,NONE,1.0,0.37908141,100.0,False
139.25,251.65097423005898,3.0000873226313955,100.1771098709787,251.77613793553448,0.0,HEAT,NONE,1.0,0.37932276,100.0,False
139.5,251.50268427585803,3.0048270630621516,100.12659721980705,251.66139188856488,0.0,HEAT,NONE,1.0,0.38049229,100.0,False
139.75,251.4790593026953,3.0022084621127205,99.78011448747067,251.5470038632918,0.0,HEAT,NONE,1.0,0.37990438,100.0,False
140.0,251.17323650086956,2.9958103011465504,99.93853803020286,251.43297274264376,0.0,HEAT,NONE,1.0,0.37835275,100.0,False
140.25,251.27048591769227,2.998485190105655,100.0149134035847,251.31929741303472,0.0,HEAT,NONE,1.0,0.37896242,100.0,False
140.5,250.8857036781953,3.0016445339504014,99.78710491316613,251.20597676435312,0.0,HEAT,NONE,1.0,0.37972323,100.0,False
140.75,250.99388209916728,2.998785552606927,99.82656840448861,251.0930096899511,0.0,HEAT,NONE,1.0,0.37903657,100.0,False
141.0,250.774745136338,2.997109158068381,99.9982114536788,250.98039508663365,0.0,HEAT,NONE,1.0,0.37860686,100.0,False
141.25,250.95662918150686,3.0020623773847364,99.85082634425942,250.86813185464794,0.0,HEAT,NONE,1.0,0.37979309,100.0,False
141.5,250.63748232544063,2.9974389768389,100.06747184681446,250.75621889767243,0.0,HEAT,NONE,1.0,0.37867522,100.0,False
141.75,250.33904209572847,3.004131280954185,99.92727926870654,250.64465512280626,0.0,HEAT,NONE,1.0,0.38029529,100.0,False
142.0,250.41591071098847,3.0010945993037317,100.15489285826594,250.53343944055854,0.0,HEAT,NONE,1.0,0.37959574,100.0,False
142.25,250.47395825337048,3.0031472123616885,100.02015382249805,250.42257076483776,0.0,HEAT,NONE,1.0,0.38011701,100.0,False
142.5,250.49649380379728,3.003466668034047,99.98507818160017,250.31204801294112,0.0,HEAT,NONE,1.0,0.38023672,100.0,False
